id,text,label
1476,a nigga will say the worst about a bitch and shell still feel validated as long as he would fuck her,1
1477,a real nigga aint complete without a real bitch,1
1478,a teen was running around target in monkey pjs screaming oo oo ah ah  the fitting room girls were cackling was today designed to annoy me,1
1479,a white lighter is bad luck not yellow ur stupid,2
1480,ahhh karmas a bitch,1
1481,attn  all brown university students the stop and frisk protesters will be systematically dispersed into random us ghettos good luck,2
1482,absolutely absurd that they even had to think about that call,2
1483,adam west rt  lmao this is trash b,2
1484,add my snapchat lil bitch trevaughn,1
1485,after a fight in the club in new orleans them bitches start jumping,1
1486,after the leg workout i was put through today walking up the stairs is a straight up bitch,1
1487,after watching the desolation of smaug i have come to the conclusion that bilbo made all other hobbits look like bitches in lotr,1
1488,aint me aint me these pussy ass niggas aint me,1
1489,aint no love in the ghetto,1
1490,aint none of these hoes loyal none of em if i cloud show yall the stuff be coming thru my phonebut that aint none of yall business,1
1491,aint nothing funnier then watching a woman try to hide her inner hoe  know she like to get hit from the back and have a fingernvm,1
1492,aint this a bitch,1
1493,aint this a bitch i just saw my bitch kiss a bitch  you lucky i dont kill yo ass but you can still get pistol whipped  wayne,1
1494,aint no bitches here well like,1
1495,aint no hoe in blood,1
1496,aint no hoe worth loosing your wife aint no beef worth loosing your life,1
1497,alabama won tho so roll tide bitch,1
1498,all these hoes sooo average,1
1499,all a nicca want is some coney island and lous deli tho,1
1500,all deses bitches turnt up im fenna turn em down,1
1501,all of my money neat all of my bitches freaky everybody kno it it aint a secret,1
1502,all the bad bitches are in the gym between  u know why they aint got no job,1
1503,all these bitches wanna fuck on a thug,1
1504,all these bitches want love from scrappy,1
1505,all these hoes fucking but they dont want to seem like a hoe so you gotta hit em on the low,1
1506,all these touch screen phones and hoe u still got flipped,1
1507,all you bitches extra easy when yall drunk lol unless ur sober friends there to save youu,1
1508,all you bitches thirsty hella worried about ig,1
1509,all you hoes middle name isnt nicole  the jig is up,1
1510,all your selfies are booty pics cause bitch you always look like ass,1
1511,almost done with this bitch ass room,1
1512,almost got in a fight with a southwest faggot at the carnival lol,0
1513,almost half of north american bird species threatened by climate change,2
1514,almost just said some bitch shit,1
1515,alright ya faggots lets just stop with all the so and rt no one gives a fuck on what you think of other people probably lying anyways,0
1516,alright your time is up rt  cheesecake trash,2
1517,also anyone who wants to bitch about the prices at disney needs to check this out next time,1
1518,am i the only  man without a fag hag i guess i am,1
1519,am sorry i cant stand stand some black females especially the full breaded africans bitches being have std and shit i prefer white girls,1
1520,amanda is a bitch omg i would beat her ass lol,1
1521,amina ass peter you just fucking the bitch i dont like her voice,1
1522,an awesome friday not a day for preweekend newsdumps anymore another weekend to celebrate progress my fellow queer folk,0
1523,anacortes bucks got racks like a black bitch dwammm,1
1524,and by yall i mean whoever running back telling tunchi wtf im doing thats not my nigga dog niggas nd bitches,1
1525,and da hoes rt  i kno u hear vodka n the background,1
1526,and dont come to my mf house honking ur damn horn get tf out the car  ring my bell bitch,1
1527,and here standing in the red corner  weighing lbs the pussy destroying champion of the world adam nobodyknowshisrace smith,1
1528,and i aint neva gave a fucc about a bitch boy,1
1529,and if u aint a ho get up out my trap houuuse,1
1530,and if yu ever need a shoulder to cry on i wont be there cus im on my fuck that bitch shit,1
1531,and of course some rascally  on the radio is blaming the  dead az firefighters on  oy vey,2
1532,and rememberalways be the person youre born to be you dont have to be queer to take something from that message,1
1533,and someone from my class is literally sitting across from me on the bus so i cant even call dad and bitch,1
1534,and you adopted bitch i dont give a fuck what kind of mental illness they claimin imma kill ya,1
1535,anglosaxon mike oz,2
1536,ankles   hood bitches with long weave is the worst thing ever weave that be touching their ashy ankles,1
1537,annie you crazy hoe,1
1538,annoying yelling bint next door has locked herself out,1
1539,any solution to zog which doesnt deal with demographics  only laws  is no solution,2
1540,apologizing in advance for my actions im thee biggest bitch when im studying,1
1541,apparently im a honky pfft like thats a bad thing,2
1542,are poor little guinea pig died,2
1543,as chanice say that i realize the coons move from drinking moet to belaire all yuh feel all yuh so fancy with all yuh  champagne eh,2
1544,as a girlfriend im never getting close to my boyfriend friends  cause they can be telling me one thing  and telling these hoes another,1
1545,as a man  i feel like you a bitch if you living off a female  havin her buy all yo shit fucc that never be dependent on someone,1
1546,as of today im cutting muthafuckas off bitchesniggas that never show love or just temporary people iont need um,1
1547,ask a bitch in  if she would rather have jesus than silver  gold i bet u she tell a lie,1
1548,at  good luck nh nh rt  im   one of you bitches better reproduce with me i can give you an athlete,1
1549,at dunkin donuts and every time somebody walked in i either yelled ratchet or hoe and so me and my brother got kicked out,1
1550,at a point where ive got to make a tough life decision ice black translucent sole or solid black sole on my kd vis blk or orange airbag,2
1551,at the mlk march tryna find a man bitch we see u,1
1552,at the mexican laundry mat and its packed denna hoe,1
1553,at work but wish i was floating in my  ft on sale at walmart redneck pool that my husband probably hasnt cleaned since last weekend,2
1554,ay yall heard that rich gang tape thou that bitch on flame,1
1555,aye its a lot of niggas out here that cant fuck a bad bitch unless they get her drunk smh,1
1556,aye the part be treating the bitches too good,1
1557,aye we all needa keep are heads up high who cares if we lost we all went and tried our best south is a bunch of trash talking pussys,1
1558,ayee hoe,1
1559,ayo i jus had a mini heart attack behind the wheelnorth philly n fire crackers dont mix i,1
1560,ayyyyy im sipping on a free slurpee and seeing the front bottoms tonight im a happy clam,2
1561,breathe rt  you are going to kill yourself if you dont exhale rt  killin you hoes,1
1562,baby i can make that pussy raaain often,1
1563,baby i can make that pussy rain often,1
1564,baby girl your pussy looking so vacant,1
1565,baby moanin  got me zonenn  i want this bitch next me  pussy like ecstasy,1
1566,back in america and ive become a basic bitch again,1
1567,bad asian bitch yea she look just like kemora,1
1568,bad bitch contest you in first place,1
1569,bad bitches is the only thing i like,1
1570,bad lil bitch aint never seen her,1
1571,bags bags thats that bag money trash bag black and its filled up with money,2
1572,bald head bitches think its their time to prosper,1
1573,bands will make her dance  stamps will make her twerk  if romney becomes president  these hoes will have to work,1
1574,bank robber who wore zebraprint dress arrested police say,2
1575,barrys hoe michelle is walking in now ugly beast she is,1
1576,baseball w  for her birthday for some reason lol  yankee stadium on,2
1577,basic bitches  lame niggas,1
1578,bc i got too many bitches,1
1579,beat the pussy in so well her shit still hurting from a week ago,1
1580,because a nigguh but dont mean youre pussy is bomb,1
1581,behind every independent woman is a pack of hating hoes,1
1582,being coons  at  yall are amazing,1
1583,bet charlie strong has contacted ridley,2
1584,bet you aint gone  em tho rt  na why oomf just tweeted that   she know ha pussy wack,1
1585,between this trend and the vines acting like women its like niggas couldnt wait to be faggots,1
1586,"big squawk q when will dfl dump ryan uncle tom winkler 
 not going to happen berg
bleat on
 proud",2
1587,big bro moose trying slide into these hoes dms,1
1588,big hair bitches,1
1589,big night of     and,2
1590,big thick pretty bitch,1
1591,biggest booth i ever seen lastnight bitch had a leopard print jumper on look like an over weight leopard,1
1592,bij vraag wat is d naam van de engels des doodsdacht eerst robertikisraeluhm iets met gargamelhoe heet die kat ook al weeroja azrael,2
1593,bitch im the man thats right i said it bitch im the man dont you forget it,1
1594,bitch and who the fuck r u am speak when the fuck i feel like it and stop a pussy ass nigga and box the fuck up,1
1595,bitch duck on whore ass slut cunt ha biden its gucci tho whatever nigea,1
1596,bitch had a redbook account with all selfies on the add like bitch no tricks wanna see yo face,1
1597,bitch just sucked my dick and tried to give me sugar bitch get out,1
1598,bitch killa gone be dacing in that bitch cdfu,1
1599,bitches be like new avi  and im just like bitch your new avi is ugly your old avi was ugly bitch you ugly,1
1600,bitches be like i want something real  and i be like i want a bitch with real hair but we cant always get what we want now can we lol,1
1601,bitches be like im nt beefing over a niggah smh,1
1602,bitches cheat on they bitch but be soooooo hurt when they bitch cheat back,1
1603,bitches corny with that not saving numbers shit i hate them hoes,1
1604,bitches dont even go out to have fun anymore they just go out to tweet about the function and to take pics wit other bitches,1
1605,bitches get on twitter an turn to saints like they not hoes that shit kill a nigga,1
